Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider,Education
ZT64911,Bengaluru,1001,35,No,Basic,19-06-2020,Retired,Female,315528,Suburban,Divorced,76,15183,3057,0.536,8.799,3191,27,82,2,6,9,Special,Bad,Offer 3,Branch,44728.842,Satisfactory,Presenter,Cunningham LLC,VISA 13 digit,PhD
AM72570,Delhi,2287.86,48,Yes,Extended,25-06-2019,On leave,Male,151994,Suburban,Divorced,94,21016,7446,0.409,-6.485,2175,10,70,1,6,18,Corporate,Excellent,Offer 2,Other,35924.078,Horrible,Production designer,Mcdonald and Costa,VISA 16 digit,Diploma
CM23133,Pune,9798.85,47,No,Extended,20-08-2019,Unemployed,Male,421773,Rural,Married,85,28399,6562,0.294,-8.996,7209,22,86,1,8,17,Special,Excellent,Offer 2,Call Center,11254.711,Not Given,Designer,Olsen-Michael,JCB 16 digit,Grade X
DB55063,Bengaluru,4491.02,42,Yes,Premium,19-02-2019,Unemployed,Male,130302,Suburban,Widowed,158,16737,8927,0.647,-0.107,3333,38,96,1,6,15,Special,Average,Offer 2,Agent,91682.146,Not Given,Therapist,Lozano Group,VISA 16 digit,Graduate
EF26093,Bengaluru,9040.76,34,Yes,Extended,17-08-2019,Retired,Male,83789,Urban,Single,209,42818,8756,0.847,4.947,4815,5,28,1,6,8,Special,Bad,Offer 3,Call Center,32681.37,Excellent,Furniture conservator/restorer,House and Freeman,VISA 16 digit,Grade XII
GA94368,Kolkata,8019.45,36,Yes,Premium,17-07-2020,Employed,Male,243863,Rural,Divorced,213,25377,2001,0.941,-4.253,224,5,94,1,9,13,Corporate,Bad,Offer 2,Branch,62277.599,Excellent,Therapist,Dominguez-Smith,JCB 16 digit,Master
GU90765,Delhi,6477.12,42,No,Premium,15-02-2019,Unemployed,Male,168286,Urban,Divorced,209,14416,3195,0.59,7.826,8420,0,83,2,2,11,Personal,Average,Offer 1,Call Center,33152.752,Satisfactory,Research officer,Woodward PLC,VISA 13 digit,PhD
HE54986,Chennai,9204.39,49,Yes,Extended,14-09-2019,Retired,Female,314422,Suburban,Widowed,155,29556,6041,0.251,3.207,9701,48,92,0,2,15,Corporate,Good,Offer 1,Other,50280.005,Not Given,Producer,Riggs and Hendricks,JCB 16 digit,PhD
HE90816,Indore,2596.49,27,Yes,Basic,09-08-2019,On leave,Male,31849,Rural,Married,26,44323,6356,0.654,-4.197,6247,35,25,0,7,14,Personal,Average,Offer 2,Online,60311.626,Bad,General practice doctor,Byrd and Bell,American Express,Grade X
HK65156,Kolkata,4899.78,30,No,Premium,12-03-2020,On leave,Female,182877,Urban,Single,83,28558,3136,0.278,-1.219,2659,24,77,1,4,11,Privileged,Average,Offer 4,Agent,93020.379,Average,Chartered certified accountant,Hogan-Morrison,American Express,Grade X
JH75822,Bhopal,7665.9,50,Yes,Extended,19-10-2020,Retired,Female,291995,Suburban,Widowed,156,35884,8249,0.235,8.518,1071,4,46,1,0,12,Personal,Average,Offer 2,Call Center,21691.549,Good,Nutritional therapist,Hansen and Smith,VISA 16 digit,Diploma
JX14378,Chennai,6065.02,44,Yes,Basic,22-09-2020,Retired,Female,482908,Urban,Married,147,13592,9916,0.168,9.521,5931,27,9,2,6,16,Corporate,Good,Offer 1,Agent,84222.904,Satisfactory,Administrator,Compton Inc,JCB 16 digit,Master
KJ52655,Hyderabad,8959.26,43,Yes,Premium,31-12-2018,Retired,Female,175821,Urban,Divorced,103,24337,947,0.974,-4.784,5463,27,81,1,0,17,Privileged,Good,Offer 3,Online,10083.931,Bad,Learning mentor,Marshall and Santos,Diners Club / Carte Blanche,Master
LG65275,Chennai,6026.61,49,Yes,Premium,09-09-2018,On leave,Female,470524,Rural,Divorced,239,16425,2487,0.385,-8.155,6006,28,88,0,8,16,Personal,Average,Offer 2,Online,85652.078,Bad,Learning disability nurse,Anthony Inc,VISA 19 digit,PhD
MB56997,Delhi,3869.58,31,No,Extended,24-06-2018,Retired,Female,400633,Urban,Single,192,10264,3196,0.114,-9.316,741,37,51,0,7,6,Corporate,Good,Offer 2,Call Center,86703.834,Excellent,Sports coach,Carter Inc,VISA 16 digit,Grade XII
MR62268,Hyderabad,3790.32,32,No,Basic,21-05-2020,Retired,Female,65958,Suburban,Divorced,97,12529,1968,0.609,-3.963,767,13,51,0,7,18,Special,Excellent,Offer 4,Branch,48875.009,Horrible,Health and safety adviser,Cochran-White,American Express,PhD
NS26362,Pune,9028.96,34,No,Premium,18-12-2020,Unemployed,Male,300705,Suburban,Widowed,178,34731,7839,0.992,-1.449,3714,43,70,2,0,13,Personal,Average,Offer 2,Other,87081.383,Satisfactory,Sport and exercise psychologist,Payne and Roberts,VISA 16 digit,Diploma
OI44224,Kolkata,2495.59,31,Yes,Basic,21-09-2019,Retired,Female,58787,Suburban,Divorced,240,15388,9434,0.324,-4.879,4940,29,29,1,4,16,Personal,Good,Offer 2,Agent,16851.657,Satisfactory,Editor,Wright and Robinson,Mastercard,Grade X
PK90274,Kolkata,2143.34,38,Yes,Premium,27-12-2018,On leave,Female,266169,Suburban,Single,211,33294,4610,0.33,-1.162,2824,44,72,1,3,8,Privileged,Bad,Offer 1,Online,89972.638,Good,Engineer,Ayers-Dean,Mastercard,Master
QR66120,Hyderabad,3298.22,31,No,Premium,25-01-2020,On leave,Male,389309,Urban,Married,241,45488,7786,0.768,1.18,9173,38,20,1,9,4,Personal,Average,Offer 2,Branch,87442.763,Bad,Architectural technologist,Torres and Baldwin,VISA 16 digit,Grade X
RE17177,Pune,2638.43,35,Yes,Basic,07-09-2020,Unemployed,Female,12873,Urban,Single,72,49433,5238,0.982,8.57,6702,5,32,1,4,18,Special,Bad,Offer 4,Branch,59321.953,Excellent,Doctor,Cooke and Kim,American Express,PhD
RQ71029,Indore,3768.69,32,Yes,Basic,01-06-2018,Unemployed,Male,373187,Urban,Married,108,27563,4745,0.155,-6.681,1555,14,53,2,1,13,Privileged,Good,Offer 3,Other,71560.059,Horrible,Web designer,Davidson and Thornton,American Express,Grade XII
SW71127,Delhi,7287.78,25,Yes,Basic,06-09-2018,Retired,Female,429336,Rural,Widowed,196,47682,6755,0.692,5.88,6365,20,40,1,8,17,Corporate,Good,Offer 3,Branch,45120.307,Satisfactory,Public affairs consultant,Brewer-Martinez,VISA 13 digit,PhD
TB94576,Chennai,2690.93,28,Yes,Premium,10-04-2020,Retired,Male,452125,Rural,Married,192,40240,55,0.267,0.01,8948,27,35,2,5,11,Special,Good,Offer 4,Branch,21835.071,Horrible,Financial adviser,Robinson Ltd,American Express,Master
UN39715,Indore,4611.87,44,No,Extended,25-05-2020,Employed,Female,212894,Suburban,Married,203,42204,1205,0.708,-1.449,9021,21,66,0,4,15,Corporate,Average,Offer 3,Online,77125.326,Average,Audiological scientist,Singh LLC,Mastercard,Grade X
UQ50905,Bhopal,2910.86,33,No,Extended,27-04-2019,Retired,Female,140831,Suburban,Divorced,168,46771,66,0.799,6.468,2326,14,45,1,4,3,Privileged,Average,Offer 3,Agent,65608.843,Bad,Print production planner,Johnson and Casey,American Express,Diploma
UT24925,Bengaluru,3472.14,47,Yes,Extended,11-01-2019,Unemployed,Male,120337,Urban,Married,48,13102,7366,0.55,-6.01,3025,30,32,1,7,11,Corporate,Good,Offer 4,Agent,65704.557,Average,Education officer,Martinez-Clark,VISA 16 digit,Master
VH96484,Pune,8950.04,42,Yes,Extended,01-09-2019,Employed,Female,232079,Suburban,Single,162,34202,3563,0.362,-5.144,7666,6,92,2,8,13,Privileged,Average,Offer 1,Agent,30120.54,Satisfactory,Exercise physiologist,Cohen Ltd,VISA 13 digit,Grade XII
WO61215,Pune,7966.66,25,No,Basic,27-07-2018,Employed,Male,310667,Suburban,Divorced,239,5324,9096,0.218,-6.042,9049,29,7,1,3,5,Special,Bad,Offer 3,Branch,77708.672,Excellent,Professor Emeritus,Butler Group,VISA 13 digit,Diploma
WX64194,Hyderabad,3743.25,45,Yes,Premium,24-07-2018,On leave,Male,421187,Rural,Widowed,100,47341,2274,0.763,6.429,8565,34,19,0,0,5,Privileged,Good,Offer 3,Agent,99950.994,Excellent,Financial controller,Vincent-Lopez,VISA 16 digit,Master
XA82880,Chennai,9162.38,37,No,Extended,04-08-2019,Employed,Male,87646,Suburban,Divorced,248,14622,2273,0.645,-7.763,4421,41,82,0,7,17,Corporate,Good,Offer 2,Branch,59047.917,Bad,Recruitment consultant,Meyer and Rodriguez,VISA 16 digit,Grade X
XJ59424,Indore,3566.49,39,Yes,Basic,23-11-2018,Unemployed,Male,95817,Suburban,Married,203,16399,513,0.008,-8.56,1531,43,88,0,3,13,Corporate,Excellent,Offer 1,Online,35605.154,Horrible,Actor,Ferguson and Johnson,Diners Club / Carte Blanche,Master
YC82323,Chennai,6218.97,38,Yes,Basic,28-09-2019,On leave,Female,315108,Suburban,Single,90,29851,6629,0.459,7.893,9975,15,82,1,7,10,Corporate,Excellent,Offer 2,Branch,72480.097,Good,Water quality scientist,Wilson-Hernandez,VISA 16 digit,PhD
ZB84998,Chennai,9564.63,31,Yes,Premium,04-11-2018,Employed,Female,312329,Suburban,Widowed,96,47879,13,0.12,-7.355,944,37,69,0,7,11,Corporate,Good,Offer 1,Call Center,73312.299,Excellent,Copy,Gilmore-Jones,VISA 19 digit,Grade X
ZD13505,Pune,6599.67,37,Yes,Basic,31-12-2018,Employed,Female,381417,Urban,Divorced,63,48785,8431,0.081,-7.929,2220,32,58,0,3,5,Corporate,Excellent,Offer 1,Branch,79174.324,Average,Community pharmacist,Stevens and Haynes,American Express,Grade XII
AM52184,Bengaluru,5406.59,36,No,Basic,20-11-2018,Retired,Female,48300,Suburban,Married,116,37192,7467,0.868,-3.526,4383,18,26,1,1,5,Personal,Good,Offer 3,Call Center,20874.612,Bad,Occupational therapist,Brooks Inc,JCB 16 digit,PhD
BA53774,Bengaluru,2707.56,38,No,Extended,02-07-2020,On leave,Female,358485,Urban,Married,221,14140,4696,0.414,6.324,6614,13,88,1,6,8,Special,Average,Offer 3,Agent,72931.213,Good,Futures trader,Carter and Dickson,VISA 16 digit,Master
BU60065,Hyderabad,7897.07,26,No,Premium,15-02-2019,Unemployed,Female,233137,Suburban,Single,56,45679,6066,0.579,2.732,8085,47,49,0,9,12,Personal,Excellent,Offer 3,Call Center,68110.025,Horrible,Radio broadcast assistant,Roy-Kramer,JCB 16 digit,Master
BW47839,Bhopal,4176.65,35,Yes,Extended,09-11-2018,On leave,Female,167523,Suburban,Married,87,21493,7246,0.404,2.741,8636,36,37,1,7,5,Special,Excellent,Offer 2,Other,14361.185,Horrible,Secretary/administrator,French-Mercado,JCB 16 digit,Diploma
EH16441,Kolkata,5405.91,35,Yes,Extended,04-04-2020,On leave,Female,414694,Urban,Single,72,11322,7973,0.46,-1.83,8331,31,35,1,0,5,Privileged,Average,Offer 1,Other,69039.333,Good,Advice worker,Gregory and Barton,VISA 13 digit,PhD
EI60413,Bengaluru,5166.75,32,No,Extended,31-05-2019,Retired,Male,203963,Rural,Divorced,195,12643,8059,0.265,-8.566,6389,16,37,1,5,12,Special,Excellent,Offer 4,Call Center,41769.824,Bad,Engineer,Webster and Wong,JCB 16 digit,Diploma
EN95030,Bhopal,4658.16,27,No,Premium,11-11-2020,On leave,Female,29477,Urban,Single,25,33128,6641,0.118,1.14,4623,5,45,2,6,13,Personal,Average,Offer 1,Branch,44978.083,Satisfactory,Dance movement psychotherapist,Miller and Nguyen,Diners Club / Carte Blanche,Diploma
GF58397,Hyderabad,9311.32,39,No,Premium,10-10-2018,On leave,Male,349039,Urban,Widowed,114,17024,7088,0.645,9.261,500,25,39,0,9,12,Corporate,Excellent,Offer 4,Online,29246.522,Average,Financial planner,Lawson-Saunders,American Express,Master
GO99888,Chennai,8073.34,27,Yes,Extended,30-05-2019,On leave,Female,147862,Suburban,Single,51,30460,3924,0.141,7.459,1485,21,72,0,0,18,Special,Bad,Offer 4,Online,83914.486,Average,Contracting civil engineer,Davis PLC,Discover,PhD
HE55058,Mumbai,2067.57,40,Yes,Basic,15-07-2018,Employed,Female,365836,Urban,Married,67,12694,6985,0.252,-1.234,2440,22,44,0,1,4,Privileged,Excellent,Offer 4,Other,64309.458,Average,Retail buyer,Campbell and White,JCB 16 digit,Grade X
IC52762,Mumbai,1447.96,36,No,Extended,10-06-2020,Unemployed,Female,51024,Urban,Divorced,47,18354,3979,0.652,5.47,8823,5,25,1,0,3,Privileged,Average,Offer 3,Online,17208.672,Good,Financial adviser,Roberts and Young,American Express,Master
JO18674,Delhi,8021.22,33,Yes,Basic,04-06-2019,Unemployed,Female,476030,Rural,Married,173,36945,5869,0.367,-0.23,5138,15,49,2,4,3,Personal,Excellent,Offer 4,Other,10192.63,Not Given,Consulting civil engineer,Small and Mcdonald,JCB 15 digit,Graduate
KJ43384,Bhopal,5166.37,25,No,Basic,31-12-2018,Unemployed,Male,362533,Rural,Divorced,235,18832,5549,0.708,1.036,47,34,54,1,0,7,Special,Average,Offer 1,Branch,19910.294,Good,Education administrator,House Inc,JCB 16 digit,Diploma
KV65195,Hyderabad,9559.16,33,No,Basic,20-03-2020,Employed,Female,138029,Urban,Divorced,44,44325,2855,0.824,4.512,3972,10,10,0,5,12,Special,Excellent,Offer 3,Online,38369.923,Horrible,Tax adviser,Jimenez-Park,VISA 19 digit,Master
MF73735,Kolkata,4374.58,49,Yes,Extended,11-04-2019,Retired,Male,96197,Suburban,Married,99,11792,892,0.157,8.18,7934,19,63,0,5,10,Privileged,Bad,Offer 2,Other,42205.911,Excellent,Warehouse manager,Jackson and Nicholson,JCB 16 digit,PhD
NH57255,Pune,3279.8,48,Yes,Premium,25-07-2019,On leave,Male,443898,Rural,Divorced,164,48050,3152,0.952,4.955,4583,41,55,2,6,17,Special,Average,Offer 3,Other,65532.307,Satisfactory,Public affairs consultant,Key-Walker,VISA 16 digit,PhD
NJ47129,Kolkata,8567.15,39,Yes,Premium,06-07-2019,On leave,Male,242156,Urban,Single,71,12134,1633,0.451,0.979,8454,40,83,1,5,12,Privileged,Good,Offer 2,Other,69145.747,Not Given,Hydrographic surveyor,Russell Inc,Discover,Master
OB24403,Bengaluru,2717.9,50,No,Extended,07-05-2019,On leave,Male,94375,Suburban,Widowed,42,49873,7523,0.384,-5.888,4086,17,77,2,4,18,Corporate,Excellent,Offer 3,Agent,95464.485,Excellent,Prison officer,Kaiser-Scott,American Express,Diploma
OC12018,Pune,4636.6,46,No,Premium,16-01-2019,Retired,Female,411194,Suburban,Single,78,11595,1057,0.59,1.521,4612,21,33,0,3,18,Privileged,Average,Offer 2,Branch,11325.74,Good,Trade union research officer,Williams Inc,VISA 16 digit,PhD
ON72798,Indore,1878.1,46,Yes,Basic,25-12-2018,Employed,Female,186924,Rural,Married,133,9323,9396,0.511,-3.909,7177,7,15,2,1,6,Privileged,Good,Offer 3,Agent,47795.915,Bad,Medical secretary,Figueroa-Barrett,American Express,Master
OW98144,Chennai,5532.36,38,Yes,Premium,07-09-2019,Retired,Male,51428,Rural,Single,116,46283,4981,0.21,2.698,4055,42,60,0,3,13,Corporate,Bad,Offer 3,Agent,78805.49,Horrible,Financial trader,Maldonado-Ross,Discover,Graduate
SH87439,Pune,9327.12,25,Yes,Extended,09-11-2020,On leave,Female,262604,Urban,Single,102,29419,5044,0.092,8.849,6230,33,20,1,3,17,Special,Average,Offer 3,Online,68045.067,Bad,Estate manager/land agent,Tran-Becker,VISA 16 digit,Master
ST96338,Delhi,8299.4,26,Yes,Premium,29-10-2020,Employed,Male,126765,Rural,Married,201,23439,7273,0.21,4.117,5614,2,60,2,1,17,Corporate,Average,Offer 4,Agent,69838.787,Excellent,Legal secretary,Dunn and Gallagher,JCB 16 digit,Graduate
UR89364,Delhi,6681.7,40,No,Premium,25-11-2019,On leave,Female,109322,Rural,Widowed,25,16038,8130,0.738,3.249,6450,26,32,2,9,8,Privileged,Average,Offer 4,Call Center,21853.519,Satisfactory,Database administrator,Acevedo and Sons,VISA 16 digit,Diploma
VK55909,Indore,3212.6,34,Yes,Premium,05-12-2018,Employed,Male,345006,Suburban,Single,179,24409,9554,0.001,6.701,3649,21,44,1,3,8,Personal,Bad,Offer 2,Branch,43455.812,Excellent,Medical technical officer,Daniels and Smith,VISA 19 digit,Diploma
YL43328,Bhopal,8300.26,44,Yes,Extended,11-12-2018,On leave,Female,37136,Suburban,Widowed,166,11197,2450,0.61,-7.061,4153,16,64,0,8,16,Privileged,Bad,Offer 2,Other,32798.273,Bad,Engineer,Campbell-Baxter,Diners Club / Carte Blanche,Graduate
YX66075,Bhopal,2216.69,40,Yes,Extended,20-11-2020,Unemployed,Female,383305,Rural,Widowed,29,29059,9258,0.111,-9.022,2351,19,37,0,7,5,Corporate,Good,Offer 1,Agent,55816.8,Average,Scientist,Lewis PLC,VISA 16 digit,Graduate
ZN39593,Chennai,8869.78,47,No,Premium,04-12-2020,Retired,Male,128100,Urban,Married,189,31286,9859,0.047,-3.083,5006,14,82,1,3,4,Corporate,Average,Offer 3,Call Center,19818.731,Average,Chief of Staff,Brown Ltd,JCB 15 digit,Graduate
BE73015,Indore,5941.9,42,No,Premium,07-11-2018,Retired,Male,441097,Urban,Married,166,11586,6496,0.739,1.582,3121,10,30,0,1,17,Personal,Excellent,Offer 1,Online,84378.495,Excellent,Fish farm manager,Foster-Lang,VISA 13 digit,Grade X
BN56067,Chennai,5550.93,43,Yes,Extended,19-11-2018,Retired,Female,350552,Rural,Single,103,34040,8231,0.008,-5.626,4336,37,13,1,6,16,Privileged,Good,Offer 3,Branch,41839.282,Horrible,Forensic psychologist,Hammond Ltd,VISA 16 digit,Graduate
BQ54110,Kolkata,1517.49,28,Yes,Basic,18-10-2020,Retired,Male,38867,Urban,Married,144,11921,9106,0.432,-5.219,516,10,7,1,1,9,Corporate,Average,Offer 2,Other,69568.403,Average,Surveyor,Evans Group,JCB 16 digit,Grade X
CR68051,Bengaluru,2711.8,34,No,Extended,19-10-2020,On leave,Female,311006,Suburban,Divorced,41,32155,1827,0.99,-4.853,4432,29,41,2,7,7,Corporate,Excellent,Offer 4,Other,98743.163,Not Given,Trading standards officer,Smith Inc,American Express,Master
DY51545,Pune,2925.48,49,No,Extended,17-08-2019,Retired,Male,410496,Rural,Divorced,39,48374,5778,0.701,-1.977,6611,29,67,1,1,15,Privileged,Bad,Offer 2,Online,14601.45,Bad,Editor,Dixon and Robertson,Discover,PhD
ES17706,Bhopal,8058.83,27,Yes,Basic,07-02-2020,Unemployed,Female,213832,Suburban,Divorced,174,18903,7928,0.382,4.637,3004,25,53,2,2,8,Privileged,Good,Offer 4,Branch,84027.489,Average,Designer,Christensen and Fisher,JCB 15 digit,Grade XII
GD96355,Delhi,7225.92,49,Yes,Extended,30-09-2019,On leave,Male,462754,Rural,Widowed,128,14022,2217,0.244,3.514,7147,15,31,0,1,14,Personal,Average,Offer 4,Online,14369.935,Good,International aid/development worker,Pittman-Cisneros,JCB 15 digit,Diploma
GQ63496,Indore,2125.59,33,No,Basic,08-02-2020,On leave,Male,497298,Rural,Single,201,13154,3514,0.007,0.216,8979,10,56,1,4,13,Privileged,Excellent,Offer 1,Agent,20025.013,Horrible,Dietitian,Mcintyre-Yates,JCB 16 digit,PhD
IE13338,Mumbai,7072.88,41,Yes,Premium,23-11-2018,Retired,Male,284357,Suburban,Single,100,13879,112,0.599,7.428,4785,18,23,1,8,9,Special,Good,Offer 4,Online,71894.923,Not Given,Aeronautical engineer,Garcia-Newton,American Express,Grade XII
JZ30935,Bengaluru,8711.54,33,No,Extended,19-11-2019,Employed,Male,194993,Rural,Divorced,205,41818,1578,0.764,-3.995,3641,23,4,1,0,11,Personal,Average,Offer 4,Call Center,64700.132,Horrible,Bookseller,Dudley PLC,VISA 16 digit,Master
KG41584,Bengaluru,3594.98,32,No,Basic,07-02-2019,Employed,Male,79911,Urban,Single,52,49150,217,0.051,5.904,4176,31,36,1,7,10,Special,Excellent,Offer 1,Other,17900.484,Excellent,Scientist,Hamilton and Vasquez,Mastercard,Graduate
KS67755,Mumbai,9923.84,36,No,Extended,19-01-2020,Retired,Male,240494,Urban,Married,210,24937,3485,0.517,-6.627,8466,41,7,1,5,7,Special,Excellent,Offer 4,Call Center,10836.278,Good,Lobbyist,Hughes-Walker,JCB 15 digit,PhD
LO24964,Kolkata,3410,48,Yes,Extended,07-09-2020,Employed,Female,152330,Urban,Widowed,73,43456,8208,0.366,1.83,6079,19,89,2,2,15,Privileged,Average,Offer 2,Call Center,11137.281,Horrible,Administrator,Weber and Park,JCB 16 digit,Graduate
LP54404,Delhi,6187.15,47,Yes,Basic,14-09-2019,Employed,Male,489417,Rural,Widowed,39,45171,4675,0.237,9.764,5572,8,5,1,4,9,Corporate,Excellent,Offer 4,Agent,24445.698,Satisfactory,Advice worker,Moore-Jacobs,VISA 16 digit,Master
MI67406,Bhopal,8438.38,31,Yes,Basic,13-01-2019,Unemployed,Male,285584,Suburban,Single,180,30830,7753,0.759,1.739,9290,22,85,1,7,7,Privileged,Bad,Offer 3,Call Center,21080.317,Not Given,Building surveyor,Hernandez and Sons,VISA 16 digit,Diploma
NF53817,Bhopal,7496.54,34,Yes,Extended,05-10-2018,Employed,Female,289063,Urban,Widowed,180,24533,7489,0.095,-8.569,9463,30,63,0,6,10,Privileged,Average,Offer 1,Call Center,85845.884,Excellent,Barista,Arroyo-Donaldson,VISA 13 digit,PhD
NR84675,Indore,3444.28,44,Yes,Extended,19-02-2019,Retired,Male,93973,Urban,Widowed,177,29567,3217,0.484,-3.183,4541,11,71,1,4,7,Privileged,Excellent,Offer 2,Branch,99495.219,Excellent,Armed forces technical officer,Hernandez Inc,Discover,Master
OU42287,Bhopal,2150.83,25,No,Premium,20-06-2018,Employed,Male,129689,Rural,Widowed,170,9826,4737,0.798,-2.169,5988,28,8,0,0,8,Privileged,Bad,Offer 3,Call Center,58796.239,Not Given,Camera operator,Long and Brady,Mastercard,Grade X
PY74709,Hyderabad,5045.33,35,Yes,Extended,26-01-2020,On leave,Male,446312,Suburban,Widowed,213,31983,1266,0.405,7.019,9309,47,40,2,1,12,Corporate,Excellent,Offer 2,Branch,54932.47,Average,Aid worker,Miller-Archer,VISA 13 digit,Diploma
QF80397,Delhi,1505.15,25,No,Basic,10-12-2020,On leave,Male,305358,Urban,Divorced,229,27804,615,0.501,0.993,8980,23,67,0,5,17,Personal,Excellent,Offer 4,Agent,93464.276,Horrible,Psychologist,Shannon and Sons,VISA 13 digit,Grade X
RC85493,Bengaluru,2159.14,28,Yes,Basic,24-02-2020,Retired,Male,100913,Suburban,Widowed,48,34015,2280,0.561,3.972,9408,3,61,2,9,16,Privileged,Bad,Offer 2,Other,99385.513,Excellent,Tourist information centre manager,Quinn and Mccall,Diners Club / Carte Blanche,Graduate
RO26821,Mumbai,4163.59,25,Yes,Basic,18-08-2018,Unemployed,Male,29785,Suburban,Single,89,34557,9450,0.871,-4.316,9547,43,52,1,2,11,Corporate,Average,Offer 1,Branch,81731.771,Average,Administrator,White and Glover,Diners Club / Carte Blanche,Diploma
RP99665,Bengaluru,1628.6,46,No,Basic,30-06-2019,Retired,Female,394505,Urban,Widowed,233,7349,482,0.029,3.156,2379,40,40,2,9,15,Privileged,Bad,Offer 3,Other,59205.039,Average,Petroleum engineer,Cooper-Simpson,VISA 13 digit,Master
RY56414,Delhi,7258.22,39,Yes,Extended,16-06-2019,Retired,Female,458630,Urban,Married,155,44976,146,0.836,3.381,5546,0,43,1,1,8,Privileged,Bad,Offer 4,Branch,32852.475,Satisfactory,Librarian,Green and Miller,VISA 13 digit,Grade XII
SE69064,Chennai,6262.52,33,No,Extended,14-02-2020,Unemployed,Female,43212,Rural,Widowed,239,31253,453,0.543,0.4,699,37,19,0,2,11,Privileged,Bad,Offer 3,Branch,95847.514,Satisfactory,Education officer,Lee Inc,Mastercard,Master
TR30350,Kolkata,2795.05,46,No,Extended,28-09-2020,Unemployed,Male,225195,Rural,Married,33,11643,2142,0.691,3.212,4911,47,33,2,9,3,Personal,Good,Offer 4,Online,21711.874,Horrible,Buyer,Little and Palmer,Maestro,Graduate
TW22430,Kolkata,7196.21,41,Yes,Premium,28-07-2019,Retired,Male,455912,Rural,Widowed,166,35783,9483,0.755,-3.058,6622,36,52,0,7,14,Special,Good,Offer 3,Call Center,61381.909,Satisfactory,Hydrographic surveyor,Vargas and Williams,VISA 16 digit,Grade X
UK12309,Chennai,3008.16,48,No,Extended,26-10-2018,Employed,Male,337313,Urban,Widowed,232,33341,7986,0.256,-1.072,1587,21,89,2,3,12,Corporate,Good,Offer 4,Other,48786.789,Satisfactory,Professor Emeritus,Williams-Ware,Diners Club / Carte Blanche,Grade XII
WI73997,Kolkata,8576.85,27,No,Basic,30-05-2019,Unemployed,Male,252472,Urban,Single,73,46099,7680,0.275,1.392,6165,30,27,0,4,5,Privileged,Bad,Offer 3,Agent,29828.311,Satisfactory,Quantity surveyor,Meyer and Reeves,VISA 16 digit,Grade X
XS60123,Indore,9204.52,32,Yes,Extended,19-10-2018,Unemployed,Male,436731,Suburban,Divorced,74,49132,8013,0.96,9.414,3058,27,58,2,1,14,Special,Bad,Offer 3,Branch,56115.345,Bad,Private music teacher,Carrillo and Lyons,VISA 16 digit,Grade XII
YL95544,Pune,4550.56,49,No,Premium,14-09-2020,Retired,Female,476302,Suburban,Single,47,30979,2771,0.737,-7.265,9197,6,94,1,9,12,Privileged,Excellent,Offer 1,Agent,94146.626,Average,Marketing executive,Reilly PLC,VISA 16 digit,Grade XII
YO38961,Bhopal,2264.28,28,Yes,Basic,15-07-2018,Employed,Female,326769,Urban,Married,239,31844,7772,0.222,5.077,4444,39,90,2,4,17,Corporate,Average,Offer 3,Branch,53563.546,Bad,Psychologist,Bush PLC,Maestro,Master
YS30904,Kolkata,6913.78,49,No,Premium,24-08-2020,Retired,Male,438660,Urban,Divorced,107,35851,8361,0.19,1.963,7063,33,50,1,2,17,Privileged,Bad,Offer 4,Agent,74283.349,Excellent,Research scientist (maths),Hicks Inc,Mastercard,Diploma
FV38162,Bhopal,9033.59,27,Yes,Premium,14-07-2019,Employed,Male,170078,Rural,Married,43,7172,4423,0.039,-1.385,4438,16,69,1,0,6,Special,Good,Offer 2,Online,41521.309,Average,Public house manager,French-Taylor,Maestro,Grade X
HJ31478,Indore,8229.75,42,Yes,Premium,02-03-2020,Retired,Female,96621,Rural,Single,141,7673,8979,0.189,4.964,5742,44,25,0,0,16,Privileged,Average,Offer 1,Branch,49642.176,Good,Proofreader,Smith and Herring,VISA 16 digit,Diploma
KQ14518,Bhopal,4129.43,35,Yes,Premium,11-04-2019,On leave,Male,184656,Suburban,Widowed,166,21924,9118,0.361,6.008,1486,12,50,0,5,8,Personal,Bad,Offer 4,Branch,28008.049,Satisfactory,Geologist,Mack and Lee,JCB 16 digit,PhD
ME78846,Bhopal,1932.24,35,No,Basic,19-02-2019,On leave,Male,315240,Urban,Widowed,161,26629,4910,0.652,-2.222,4096,11,13,1,1,6,Personal,Good,Offer 2,Online,98241.897,Bad,Ranger/warden,Daniel-Johnson,Diners Club / Carte Blanche,Diploma
ML50173,Kolkata,7130.98,31,No,Premium,26-10-2020,Retired,Male,279915,Suburban,Divorced,243,41539,2626,0.011,-5.97,183,46,16,1,4,13,Special,Average,Offer 1,Other,81820.281,Good,Mining engineer,Graham-Patterson,American Express,Master
